time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2009-06-13,19.1,9.8,28.8,,,262.0,4.8,,,
2009-06-14,20.4,11.5,31.3,,,314.0,4.6,,,
2009-06-15,20.4,16.1,26.3,,,,4.5,,,
2009-06-16,20.0,15.5,26.8,,,,5.0,,,
2009-06-17,20.0,13.3,29.3,,,,5.0,,,
2009-06-18,22.1,13.6,31.1,,,,5.4,,,
2009-06-19,18.3,13.8,24.9,,,,3.0,,,
2009-06-20,15.5,11.7,21.5,,,181.0,7.3,,,
2009-06-21,13.9,8.8,20.0,,,192.0,6.0,,,
2009-06-22,13.2,8.9,20.0,,,,6.6,,,
2009-06-23,13.5,4.7,22.3,,,,5.6,,,
2009-06-24,17.2,8.0,27.4,,,231.0,5.1,,,
2009-06-25,19.8,11.4,28.9,,,,5.4,,,
2009-06-26,17.3,13.0,23.4,,,25.0,5.2,,,
2009-06-28,20.9,11.8,28.7,,,,4.5,,,
2009-06-29,21.6,13.7,30.0,,,,5.0,,,
2009-06-30,21.4,14.5,30.0,,,,4.2,,,
2009-07-01,20.6,13.5,29.9,,,336.0,5.0,,,
2009-07-02,21.9,13.2,30.3,,,22.0,5.2,,,
2009-07-03,22.6,15.8,29.7,,,49.0,5.3,,,
2009-07-04,21.7,14.9,28.7,,,,4.0,,,
2009-07-05,20.7,13.6,30.4,,,183.0,6.6,,,
2009-07-06,19.6,14.0,27.3,,,,7.0,,,
2009-07-07,17.5,11.3,25.5,,,230.0,7.8,,,
2009-07-08,14.4,10.4,20.3,,,,3.8,,,
2009-07-09,16.2,8.1,23.5,,,203.0,5.4,,,
2009-07-10,16.2,11.0,22.7,,,237.0,6.8,,,
2009-07-11,16.7,9.1,25.4,,,,5.1,,,
2009-07-13,24.2,14.5,34.8,,,,4.1,,,
2009-07-14,24.4,17.2,32.6,,,11.0,7.2,,,
2009-07-15,22.5,17.1,30.3,,,249.0,4.3,,,
2009-07-16,25.2,17.8,33.5,,,336.0,4.1,,,
2009-07-17,19.1,10.8,26.4,,,229.0,5.6,,,
2009-07-18,10.6,8.1,14.4,,,225.0,6.9,,,
2009-07-19,15.4,7.1,25.2,,,,5.5,,,
2009-07-20,18.8,9.6,28.2,,,257.0,6.0,,,
2009-07-21,21.2,14.1,31.1,,,,4.0,,,
2009-07-22,21.9,15.9,29.1,,,323.0,4.9,,,
2009-07-23,23.7,18.3,28.0,,,342.0,5.9,,,
2009-07-26,19.4,9.5,29.6,,,,4.4,,,
2009-07-27,22.2,11.7,33.1,,,290.0,4.9,,,
2009-07-28,21.7,14.4,28.7,,,204.0,6.3,,,
2009-07-29,22.0,11.4,33.4,,,,4.5,,,
2009-07-30,21.8,15.5,28.4,,,241.0,6.5,,,
2009-07-31,20.6,13.2,28.9,,,,4.5,,,
2009-08-05,20.6,11.5,30.9,,,242.0,4.7,,,
2009-08-06,21.9,11.6,32.9,,,338.0,5.3,,,
2009-08-07,21.9,13.6,31.8,,,355.0,5.6,,,
2009-08-08,18.3,15.1,22.7,,,,2.8,,,
2009-08-09,19.8,13.8,30.5,,,,4.9,,,
2009-08-10,16.6,13.5,20.4,,,,3.5,,,
2009-08-11,20.1,14.6,27.7,,,,3.7,,,
2009-08-12,20.2,12.6,29.0,,,,4.6,,,
2009-08-13,21.2,13.5,30.1,,,316.0,4.8,,,
2009-08-14,21.4,13.1,31.1,,,,4.8,,,
2009-08-15,22.3,12.8,32.2,,,325.0,3.9,,,
2009-08-16,23.2,14.8,32.6,,,,4.2,,,
2009-08-17,23.3,14.4,32.8,,,332.0,4.7,,,
2009-08-18,23.5,14.8,33.7,,,315.0,4.7,,,
2009-08-19,24.2,14.7,35.8,,,337.0,5.1,,,
2009-08-20,22.4,13.4,33.9,,,297.0,4.0,,,
2009-08-21,22.7,16.3,31.0,,,,3.6,,,
2009-08-22,21.9,16.7,28.7,,,,6.5,,,
2009-08-23,21.3,12.6,30.9,,,,4.3,,,
2009-08-24,23.7,16.2,32.4,,,307.0,5.1,,,
2009-08-25,19.2,15.1,25.5,,,,4.6,,,
2009-08-26,18.2,13.6,23.7,,,,3.5,,,
2009-08-27,20.5,14.5,29.2,,,,4.0,,,
2009-08-28,21.8,16.1,29.8,,,,5.6,,,
2009-08-29,18.7,13.5,24.6,,,,5.1,,,
2009-08-30,16.1,8.3,24.9,,,,4.3,,,
2009-08-31,19.2,10.4,29.8,,,248.0,4.4,,,
2009-09-01,21.3,13.4,33.1,,,256.0,3.9,,,
2009-09-02,18.5,14.6,23.1,,,,3.0,,,
2009-09-03,17.8,15.5,22.2,,,,3.1,,,
2009-09-04,15.2,11.6,20.7,,,,4.7,,,
2009-09-05,12.7,6.2,20.2,,,,4.4,,,
2009-09-06,13.4,5.1,23.8,,,,4.0,,,
2009-09-07,15.7,7.3,26.0,,,,3.9,,,
2009-09-08,17.6,8.9,27.9,,,298.0,4.5,,,
2009-09-09,17.8,10.4,26.9,,,289.0,5.7,,,
2009-09-10,17.3,10.3,25.8,,,,4.7,,,
2009-09-11,16.8,10.4,25.8,,,,5.0,,,
2009-09-12,16.8,12.9,23.8,,,33.0,4.3,,,
2009-09-13,15.7,11.9,21.6,,,330.0,3.5,,,
2009-09-14,14.5,10.1,21.1,,,,5.4,,,
2009-09-15,11.6,7.8,17.4,,,,6.1,,,
2009-09-16,15.5,9.7,22.6,,,150.0,11.0,,,
2009-09-17,16.4,12.1,24.2,,,,4.5,,,
2009-09-18,15.6,9.1,23.2,,,,5.3,,,
2009-09-19,15.2,11.5,21.7,,,,3.8,,,
2009-09-20,15.1,12.6,18.8,,,,3.0,,,
2009-09-21,16.4,11.8,24.3,,,,4.8,,,
2009-09-22,16.2,8.2,26.4,,,,4.0,,,
2009-09-23,16.7,9.2,25.8,,,,4.4,,,
2009-09-24,17.3,10.5,25.0,,,,4.8,,,
2009-09-25,17.2,12.9,24.2,,,,4.8,,,
2009-09-26,15.2,11.2,22.5,,,,4.0,,,
2009-09-27,15.6,9.8,23.9,,,220.0,4.8,,,
2009-09-28,15.0,8.0,24.4,,,,3.3,,,
2009-09-29,15.6,8.8,25.5,,,,4.3,,,
2009-09-30,15.4,8.5,25.5,,,,3.6,,,
2009-10-01,14.3,8.2,23.8,,,,3.8,,,
2009-10-02,15.1,11.5,22.1,,,,4.9,,,
2009-10-03,13.1,5.9,22.3,,,,4.0,,,
2009-10-04,13.3,7.1,22.4,,,,3.8,,,
2009-10-05,13.0,5.8,20.6,,,,2.8,,,
2009-10-06,16.1,11.2,20.9,,,322.0,3.2,,,
2009-10-07,17.7,10.3,28.5,,,,3.5,,,
2009-10-08,15.7,13.6,17.3,,,253.0,4.0,,,
2009-10-09,12.7,9.7,16.9,,,,2.1,,,
2009-10-10,12.3,10.6,14.0,,,,2.4,,,
2009-10-11,12.8,8.2,19.4,,,,3.5,,,
2009-10-12,10.4,4.8,14.6,,,,6.8,,,
2009-10-13,6.2,0.8,15.0,,,,,,,
2009-10-14,5.9,-0.4,12.9,,,,4.1,,,
2009-10-15,4.0,1.4,9.2,,,,5.0,,,
2009-10-16,4.8,0.4,12.1,,,,3.7,,,
2009-10-17,3.8,0.2,7.5,,,,3.5,,,
2009-10-18,2.8,-2.5,10.8,,,,3.9,,,
2009-10-19,2.9,-3.5,13.6,,,,3.1,,,
2009-10-20,5.6,-2.3,15.3,,,,4.8,,,
2009-10-21,11.6,9.8,13.6,,,58.0,25.2,,,
2009-10-22,10.2,4.7,16.1,,,83.0,10.7,,,
2009-10-23,8.7,6.6,13.3,,,,4.9,,,
2009-10-24,7.9,1.8,17.7,,,336.0,3.6,,,
2009-10-25,10.8,5.0,20.5,,,,3.4,,,
2009-10-26,11.3,5.4,18.7,,,,3.2,,,
2009-10-27,7.6,1.5,18.3,,,,3.9,,,
2009-10-28,9.4,3.0,21.2,,,,3.2,,,
2009-10-29,10.1,4.3,21.0,,,,3.7,,,
2009-10-30,8.6,3.4,18.8,,,,3.9,,,
2009-11-02,6.3,2.9,10.2,,,,4.0,,,
2009-11-03,2.7,1.3,4.3,,,,2.0,,,
2009-11-04,4.5,2.9,7.4,,,,4.4,,,
2009-11-05,5.0,2.7,10.5,,,,3.1,,,
2009-11-06,4.2,2.2,7.1,,,,2.4,,,
2009-11-07,2.7,-1.4,10.4,,,,4.0,,,
2009-11-08,3.1,1.8,5.5,,,,3.7,,,
2009-11-09,3.3,2.1,5.4,,,,2.6,,,
2009-11-10,3.2,2.1,4.9,,,,2.7,,,
2009-11-11,2.9,-1.0,10.0,,,,3.1,,,
2009-11-12,3.9,-2.5,10.4,,,,2.5,,,
2009-11-13,7.5,3.5,13.4,,,348.0,3.5,,,
2009-11-14,10.5,5.5,14.8,,,350.0,7.4,,,
2009-11-15,8.6,6.1,12.2,,,,4.0,,,
2009-11-16,10.1,6.9,17.8,,,,3.5,,,
2009-11-17,10.0,4.9,16.1,,,,4.0,,,
2009-11-18,10.5,6.3,16.0,,,,3.5,,,
2009-11-19,8.2,3.8,15.0,,,,3.3,,,
2009-11-20,11.0,6.8,20.0,,,334.0,6.5,,,
2009-11-21,8.5,4.5,17.4,,,344.0,3.5,,,
2009-11-22,6.8,3.6,10.6,,,344.0,4.4,,,
2009-11-23,6.2,4.6,10.5,,,,2.2,,,
2009-11-24,5.1,2.6,8.8,,,,3.7,,,
2009-11-25,4.1,-0.2,12.1,,,,3.5,,,
2009-11-26,6.3,2.2,12.8,,,,3.7,,,
2009-11-27,4.2,-0.2,9.8,,,,2.6,,,
2009-11-28,3.9,0.8,11.7,,,346.0,2.9,,,
2009-11-29,9.0,2.8,10.8,,,56.0,22.0,,,
2009-11-30,2.1,-0.1,9.7,,,,5.4,,,
2009-12-01,0.6,-0.1,1.6,,,,0.2,,,
2009-12-02,-0.5,-3.5,3.0,,,,2.3,,,
2009-12-03,0.1,-2.7,4.0,,,,2.8,,,
2009-12-04,1.2,-0.1,3.3,,,,2.6,,,
2009-12-08,4.5,0.6,8.7,,,,4.5,,,
2009-12-09,2.7,-0.3,9.7,,,,2.9,,,
2009-12-10,2.5,-1.5,10.8,,,,3.0,,,
2009-12-15,-4.9,-8.2,0.5,,,,1.5,,,
2009-12-16,-5.2,-8.3,-0.9,,,,3.6,,,
2009-12-17,-6.3,-8.5,-2.5,,,,3.3,,,
2009-12-18,-5.5,-6.9,-3.3,,,,2.8,,,
2009-12-19,-6.2,-9.2,-4.1,,,209.0,8.0,,,
2009-12-20,-8.6,-13.9,-4.0,,,,1.7,,,
2009-12-21,-2.1,-6.4,2.9,,,,11.7,,,
2009-12-22,3.4,0.9,7.1,,,318.0,6.4,,,
2009-12-23,2.5,0.4,7.6,,,,4.8,,,
2009-12-24,6.7,1.4,11.5,,,13.0,10.7,,,
2009-12-25,2.8,-1.5,5.6,,,,5.8,,,
2009-12-26,-2.4,-6.7,1.4,,,,2.8,,,
2009-12-27,-0.9,-3.9,3.0,,,,2.6,,,
2009-12-28,-1.2,-3.3,0.5,,,,2.0,,,
2009-12-29,2.1,0.4,4.0,,,,3.1,,,
2009-12-30,2.9,1.3,4.2,,,348.0,3.4,,,
2009-12-31,2.7,1.1,6.4,,,,3.0,,,
2010-01-01,1.1,-0.7,3.8,,,,3.8,,,
2010-01-02,-2.3,-7.5,0.8,,,253.0,8.1,,,
2010-01-03,-5.0,-8.9,-1.5,,,,1.4,,,
2010-01-04,-2.0,-3.5,-0.4,,,,0.8,,,
2010-01-05,-0.7,-4.6,5.4,,,,2.2,,,
2010-01-06,-3.2,-6.8,-1.3,,,,2.6,,,
2010-01-07,-5.3,-10.7,-0.4,,,,3.0,,,
2010-01-08,-2.1,-3.1,0.1,,,204.0,9.5,,,
2010-01-09,-3.8,-6.3,-2.6,,,202.0,5.2,,,
2010-01-10,-5.7,-9.6,-0.3,,,,3.2,,,
2010-01-11,-7.2,-11.3,1.0,,,,1.6,,,
2010-01-12,-5.1,-11.1,2.0,,,,4.4,,,
2010-01-13,0.6,-2.4,2.5,,,,6.2,,,
2010-01-14,0.1,-6.9,4.8,,,,13.2,,,
2010-01-15,0.6,-3.1,8.5,,,318.0,3.2,,,
2010-01-16,-1.0,-5.3,3.9,,,,3.7,,,
2010-01-17,0.9,-0.1,2.9,,,,1.5,,,
2010-01-18,-1.8,-5.2,3.7,,,,2.7,,,
2010-01-19,-3.1,-7.4,6.0,,,,2.7,,,
2010-01-20,-2.8,-6.5,1.9,,,,2.3,,,
2010-01-21,-0.4,-5.4,7.0,,,,3.1,,,
2010-01-22,-3.4,-7.9,6.1,,,,2.3,,,
2010-01-23,-2.1,-6.2,6.2,,,,2.6,,,
2010-01-24,-0.7,-4.8,5.8,,,,2.6,,,
2010-01-25,0.4,-0.9,3.8,,,,2.3,,,
2010-01-26,-0.6,-2.5,2.6,,,,2.9,,,
2010-01-27,-2.4,-4.2,2.7,,,,5.2,,,
2010-01-28,-2.9,-4.5,0.2,,,,1.9,,,
2010-01-29,-2.2,-4.0,0.4,,,,1.7,,,
2010-01-30,-3.1,-7.3,0.1,,,,5.1,,,
2010-01-31,-6.7,-10.9,1.1,,,,2.4,,,
2010-02-01,-8.2,-14.6,0.4,,,,1.8,,,
2010-02-02,-4.5,-9.6,-0.1,,,,2.3,,,
2010-02-03,-0.1,-3.7,8.2,,,,3.0,,,
2010-02-04,2.0,-4.4,11.4,,,,10.0,,,
2010-02-05,3.4,-0.3,6.8,,,,8.9,,,
2010-02-06,0.2,-2.5,2.9,,,,1.1,,,
2010-02-07,0.6,-2.6,6.8,,,,2.3,,,
2010-02-08,-1.8,-6.8,7.8,,,338.0,3.7,,,
2010-02-09,-0.3,-5.6,4.9,,,223.0,5.2,,,
2010-02-10,-2.3,-5.1,-0.4,,,202.0,7.2,,,
2010-02-11,-5.7,-8.6,-0.4,,,206.0,6.2,,,
2010-02-12,-6.3,-9.0,-2.5,,,208.0,3.4,,,
2010-02-13,-6.5,-12.2,2.0,,,,2.7,,,
2010-02-14,-5.5,-8.6,0.5,,,,3.5,,,
2010-02-15,-5.1,-11.3,6.4,,,,2.3,,,
2010-02-16,-1.4,-8.5,4.8,,,22.0,14.5,,,
2010-02-17,6.1,4.0,8.0,,,56.0,24.2,,,
2010-02-18,4.5,2.0,10.6,,,345.0,3.8,,,
2010-02-19,3.4,0.5,7.8,,,209.0,9.6,,,
2010-02-20,0.4,-2.7,4.5,,,,5.5,,,
2010-02-21,2.3,-2.7,8.8,,,34.0,9.5,,,
2010-02-22,5.5,1.5,9.8,,,53.0,11.6,,,
2010-02-23,3.4,1.3,6.2,,,,3.0,,,
2010-02-24,3.6,0.8,9.3,,,,3.9,,,
2010-02-25,4.6,0.4,10.1,,,,3.6,,,
2010-02-26,2.8,0.9,4.4,,,,5.4,,,
2010-02-27,3.0,-2.4,8.9,,,,10.9,,,
2010-02-28,6.4,3.2,9.2,,,37.0,10.7,,,
2010-03-01,4.6,-1.3,12.9,,,,3.5,,,
2010-03-02,4.0,0.6,11.2,,,,2.4,,,
2010-03-03,5.0,-1.1,9.7,,,24.0,12.8,,,
2010-03-04,2.4,0.6,7.4,,,,6.6,,,
2010-03-05,0.6,-3.8,4.3,,,252.0,5.9,,,
2010-03-06,-2.4,-7.5,3.3,,,,2.1,,,
2010-03-07,-0.8,-6.2,3.4,,,,12.8,,,
2010-03-08,2.0,-1.2,6.4,,,66.0,14.1,,,
2010-03-10,-0.8,-5.8,6.3,,,191.0,9.7,,,
2010-03-11,-0.7,-4.8,6.0,,,192.0,6.3,,,
2010-03-12,1.2,-2.8,9.1,,,,5.0,,,
2010-03-13,2.3,-3.6,11.2,,,,3.8,,,
2010-03-15,3.4,-0.3,9.7,,,220.0,4.4,,,
2010-03-17,5.5,-2.8,16.1,,,,3.7,,,
2010-03-18,8.5,0.4,19.5,,,359.0,4.3,,,
2010-03-19,10.5,3.5,19.0,,,,5.2,,,
2010-03-20,10.3,7.3,15.1,,,,3.7,,,
2010-03-21,8.7,7.2,11.2,,,,2.8,,,
2010-03-22,10.7,6.3,16.7,,,,4.0,,,
2010-03-23,11.3,6.2,18.7,,,,3.9,,,
2010-03-24,11.0,3.1,17.6,,,48.0,11.7,,,
2010-03-25,13.5,11.9,16.2,,,51.0,18.8,,,
2010-03-26,9.7,4.5,15.4,,,17.0,10.9,,,
2010-03-27,3.6,0.4,9.6,,,,2.6,,,
2010-03-28,4.2,0.4,9.1,,,,2.2,,,
2010-03-29,9.2,3.1,16.9,,,,7.8,,,
2010-03-30,8.3,2.9,13.3,,,70.0,10.5,,,
2010-03-31,3.6,-0.1,7.4,,,,5.8,,,
2010-04-01,3.1,0.2,8.4,,,,5.8,,,
2010-04-02,3.9,-2.9,10.6,,,,3.7,,,
2010-04-03,6.6,1.7,10.6,,,36.0,6.9,,,
2010-04-04,4.6,0.5,9.1,,,,4.0,,,
2010-04-05,5.7,2.1,10.4,,,202.0,8.3,,,
2010-04-06,8.9,-1.1,21.1,,,352.0,4.5,,,
2010-04-07,9.7,4.4,16.5,,,201.0,6.3,,,
2010-04-08,8.1,5.1,14.1,,,189.0,4.8,,,
2010-04-09,10.6,2.6,19.5,,,358.0,4.7,,,
2010-04-10,11.0,3.7,19.0,,,341.0,4.8,,,
2010-04-11,8.8,5.5,12.9,,,,6.2,,,
2010-04-12,6.0,2.7,11.0,,,166.0,9.7,,,
2010-04-13,5.6,1.3,13.1,,,211.0,6.4,,,
2010-04-14,6.2,-1.2,13.9,,,,3.6,,,
2010-04-15,7.2,0.7,14.7,,,,4.3,,,
2010-04-16,8.4,2.3,16.5,,,,4.8,,,
2010-04-17,9.7,1.6,17.3,,,30.0,6.2,,,
2010-04-18,9.5,5.5,13.9,,,,4.3,,,
2010-04-19,10.8,2.8,18.6,,,,4.5,,,
2010-04-20,11.1,4.3,17.0,,,14.0,5.3,,,
2010-04-21,11.7,4.0,19.5,,,,4.0,,,
2010-04-22,13.4,5.5,21.3,,,,4.3,,,
2010-04-23,14.4,9.7,19.0,,,60.0,10.2,,,
2010-04-24,15.5,7.6,21.7,,,42.0,8.9,,,
2010-04-25,15.0,8.6,23.0,,,0.0,4.2,,,
2010-04-26,12.9,7.8,21.1,,,,3.9,,,
2010-04-27,13.5,7.0,20.7,,,,3.9,,,
2010-04-28,15.4,6.5,24.7,,,324.0,3.8,,,
2010-04-29,16.8,7.6,26.4,,,,5.4,,,
2010-04-30,15.2,9.2,24.1,,,,3.5,,,
2010-05-01,11.4,8.6,14.6,,,,2.6,,,
2010-05-02,9.5,8.1,11.3,,,,2.5,,,
2010-05-03,9.4,6.5,14.7,,,206.0,6.1,,,
2010-05-12,11.3,8.1,17.2,,,,5.4,,,
2010-05-13,8.8,7.1,12.3,,,,3.0,,,
2010-05-14,8.0,6.4,12.1,,,,2.5,,,
2010-05-15,8.1,5.8,12.0,,,207.0,6.8,,,
2010-05-16,6.7,5.3,8.4,,,,2.4,,,
2010-05-17,8.8,4.5,13.8,,,,3.5,,,
2010-05-18,10.4,3.7,16.6,,,,5.3,,,
2010-05-19,10.6,5.4,16.0,,,,5.8,,,
2010-05-20,11.7,2.7,20.1,,,230.0,5.0,,,
2010-05-21,14.3,8.6,21.1,,,,5.5,,,
2010-05-22,15.7,6.9,24.3,,,,4.3,,,
2010-05-23,16.4,8.2,24.4,,,324.0,5.5,,,
2010-05-24,17.8,8.4,26.9,,,300.0,4.5,,,
2010-05-25,19.6,10.4,28.3,,,248.0,5.1,,,
2010-05-26,16.2,10.7,22.5,,,,4.1,,,
2010-05-27,13.4,10.7,18.5,,,296.0,3.6,,,
2010-05-28,15.0,7.8,22.8,,,201.0,5.6,,,
2010-05-29,16.5,11.8,23.4,,,,4.8,,,
2010-05-30,11.7,9.6,13.9,,,,2.7,,,
2010-05-31,12.4,8.6,18.1,,,225.0,6.6,,,
2010-06-01,13.2,6.1,20.1,,,,4.8,,,
2010-06-02,13.3,9.6,19.0,,,225.0,5.6,,,
2010-06-03,14.7,9.2,21.9,,,,4.5,,,
2010-06-04,18.4,11.4,25.3,,,220.0,5.6,,,
2010-06-05,20.4,11.9,29.3,,,259.0,4.9,,,
2010-06-06,20.4,15.3,28.0,,,273.0,4.2,,,
2010-06-07,18.8,14.4,24.1,,,,4.8,,,
2010-06-08,18.4,11.6,26.1,,,276.0,4.4,,,
2010-06-09,19.9,13.1,25.6,,,28.0,15.2,,,
2010-06-10,22.1,18.4,26.6,,,42.0,25.8,,,
2010-06-11,21.3,15.6,28.5,,,192.0,11.5,,,
2010-06-12,17.4,13.8,23.2,,,206.0,6.1,,,
2010-06-13,16.3,12.7,23.9,,,,4.1,,,
2010-06-14,16.2,11.9,22.9,,,219.0,3.9,,,
2010-06-15,15.2,12.8,19.2,,,206.0,6.5,,,
2010-06-16,14.7,12.4,19.1,,,,3.3,,,
2010-06-17,13.3,10.0,17.7,,,311.0,4.8,,,
2010-06-18,14.1,10.4,19.4,,,,2.9,,,
2010-06-19,12.2,9.0,15.3,,,,4.5,,,
2010-06-20,9.6,7.1,12.3,,,,4.0,,,
2010-06-21,10.3,7.5,13.3,,,,2.8,,,
2010-06-22,13.6,8.9,19.7,,,,3.7,,,
2010-06-23,16.2,7.9,24.6,,,251.0,5.0,,,
2010-06-24,17.7,9.1,26.4,,,299.0,4.8,,,
2010-06-25,18.3,10.7,25.8,,,,4.4,,,
2010-06-26,19.6,10.9,28.4,,,299.0,4.4,,,
2010-06-27,20.8,12.5,29.2,,,279.0,4.9,,,
2010-06-28,20.7,13.8,28.6,,,328.0,4.9,,,
2010-06-29,19.6,13.5,28.7,,,,4.0,,,
2010-06-30,20.3,12.4,29.3,,,291.0,5.5,,,
2010-07-01,21.0,13.5,29.5,,,16.0,4.6,,,
2010-07-02,20.8,15.1,30.5,,,330.0,4.7,,,
2010-07-03,20.1,14.6,28.2,,,7.0,5.8,,,
2010-07-04,20.2,14.1,27.5,,,,3.8,,,
2010-07-05,22.0,16.6,28.7,,,,4.5,,,
2010-07-06,20.8,14.8,27.5,,,,4.4,,,
2010-07-07,20.7,12.7,29.0,,,258.0,4.4,,,
2010-07-08,22.7,14.7,31.7,,,,4.5,,,
2010-07-09,22.8,14.6,31.5,,,293.0,4.5,,,
2010-07-10,21.9,16.9,31.5,,,,4.7,,,
2010-07-11,22.1,13.9,30.7,,,305.0,3.7,,,
2010-07-12,23.4,16.5,33.2,,,,5.6,,,
2010-07-13,21.8,15.4,30.0,,,,4.0,,,
2010-07-14,24.0,16.0,33.0,,,329.0,4.1,,,
2010-07-15,23.2,17.2,30.8,,,237.0,4.9,,,
2010-07-16,23.1,16.2,32.1,,,,5.0,,,
2010-07-17,20.6,16.2,26.5,,,195.0,5.5,,,
2010-07-18,19.4,13.0,27.2,,,216.0,4.5,,,
2010-07-19,21.0,13.1,29.7,,,,4.1,,,
2010-07-20,23.3,14.5,31.2,,,,4.0,,,
2010-07-21,21.5,16.1,31.2,,,,3.4,,,
2010-07-22,18.8,14.5,24.1,,,,3.9,,,
2010-07-23,17.6,13.7,22.6,,,203.0,6.1,,,
2010-07-24,14.3,10.8,18.1,,,,4.8,,,
2010-07-25,15.7,9.3,23.1,,,,4.9,,,
2010-07-26,15.5,9.8,22.6,,,,3.0,,,
2010-07-27,17.9,13.3,24.6,,,,5.1,,,
2010-07-28,18.7,10.3,27.2,,,211.0,5.2,,,
2010-07-29,15.4,12.8,20.0,,,,3.3,,,
2010-07-30,15.9,11.3,22.9,,,,4.3,,,
2010-07-31,17.5,8.6,26.8,,,,4.1,,,
2010-08-01,20.4,11.8,30.4,,,,4.4,,,
2010-08-02,17.6,14.6,23.3,,,,3.6,,,
2010-08-03,16.9,14.0,22.3,,,,3.6,,,
2010-08-04,17.3,11.0,25.1,,,,5.0,,,
2010-08-05,12.7,10.7,15.4,,,225.0,5.3,,,
2010-08-06,13.9,10.1,20.7,,,,4.7,,,
2010-08-07,15.4,6.8,25.0,,,300.0,4.4,,,
2010-08-08,17.9,10.1,27.0,,,307.0,5.5,,,
2010-08-09,18.9,10.1,29.0,,,,4.8,,,
2010-08-10,20.5,13.5,28.4,,,263.0,5.0,,,
2010-08-11,21.1,15.1,28.3,,,,4.4,,,
2010-08-12,19.0,15.5,24.8,,,,4.6,,,
2010-08-13,18.1,14.0,24.3,,,,6.5,,,
2010-08-14,14.0,10.8,19.1,,,252.0,4.0,,,
2010-08-15,12.1,9.5,17.6,,,,4.2,,,
2010-08-16,10.8,9.7,12.5,,,,3.1,,,
2010-08-17,15.1,9.6,23.2,,,,4.8,,,
2010-08-18,12.3,7.8,15.7,,,,2.3,,,
2010-08-19,17.8,11.8,26.0,,,,3.2,,,
2010-08-20,18.0,13.7,22.6,,,,3.2,,,
2010-08-21,20.5,12.9,30.9,,,291.0,4.0,,,
2010-08-22,21.5,13.6,31.4,,,1.0,3.8,,,
2010-08-23,18.7,13.9,23.6,,,,2.4,,,
2010-08-24,17.4,14.8,20.7,,,277.0,3.9,,,
2010-08-25,17.6,9.2,27.2,,,312.0,3.6,,,
2010-08-26,21.6,13.4,33.0,,,,3.7,,,
2010-08-27,19.0,16.3,26.1,,,,3.0,,,
2010-08-28,16.0,10.3,19.6,,,225.0,5.9,,,
2010-08-29,13.3,7.4,20.9,,,233.0,5.3,,,
2010-08-30,12.6,9.0,18.1,,,234.0,7.0,,,
2010-08-31,11.6,4.4,20.2,,,,4.5,,,
2010-09-01,13.7,5.8,23.8,,,,3.7,,,
2010-09-02,15.3,7.7,24.2,,,,3.8,,,
2010-09-03,16.7,8.9,26.0,,,,3.7,,,
2010-09-04,17.0,9.4,26.9,,,,4.8,,,
2010-09-05,16.9,9.3,27.2,,,,3.4,,,
2010-09-06,16.9,9.1,26.5,,,326.0,3.7,,,
2010-09-07,15.6,13.4,19.4,,,,3.4,,,
2010-09-08,15.6,10.9,21.8,,,221.0,7.0,,,
2010-09-09,13.5,7.0,21.5,,,263.0,4.6,,,
2010-09-10,14.7,10.1,22.8,,,,3.7,,,
2010-09-11,14.9,7.5,24.9,,,314.0,4.3,,,
2010-09-12,16.8,9.1,27.1,,,286.0,4.6,,,
2010-09-13,15.1,10.8,21.3,,,,4.0,,,
2010-09-14,12.9,6.3,20.0,,,,2.9,,,
2010-09-15,15.7,7.1,26.8,,,,4.4,,,
2010-09-16,16.0,11.6,22.5,,,,3.4,,,
2010-09-17,12.5,11.3,14.5,,,,2.9,,,
2010-09-18,11.3,10.2,13.9,,,,3.5,,,
2010-09-19,12.8,9.3,20.2,,,,3.6,,,
2010-09-20,13.6,6.2,23.9,,,,3.0,,,
2010-09-21,13.6,6.7,23.3,,,323.0,3.4,,,
2010-09-22,14.9,7.8,24.9,,,,3.6,,,
2010-09-23,15.4,8.1,25.0,,,,3.9,,,
2010-09-24,11.4,8.0,15.2,,,,3.0,,,
2010-09-25,9.0,7.2,11.7,,,218.0,6.1,,,
2010-09-26,8.3,6.1,11.5,,,,3.3,,,
2010-09-27,8.4,5.2,12.9,,,218.0,4.5,,,
2010-09-28,9.2,5.0,16.4,,,,3.5,,,
2010-09-29,9.2,2.3,19.2,,,,4.2,,,
2010-09-30,9.4,4.3,15.6,,,,2.9,,,
2010-10-01,12.0,8.4,19.9,,,,3.3,,,
2010-10-02,13.4,6.7,24.0,,,,3.6,,,
2010-10-03,16.1,10.4,20.8,,,49.0,15.5,,,
2010-10-04,17.5,11.5,21.8,,,48.0,16.3,,,
2010-10-05,12.3,8.3,17.4,,,,2.7,,,
2010-10-06,13.5,7.0,23.7,,,336.0,3.9,,,
2010-10-07,13.8,7.2,24.6,,,,3.4,,,
2010-10-08,14.0,9.1,21.6,,,347.0,3.9,,,
2010-10-09,14.6,9.3,23.3,,,328.0,3.6,,,
2010-10-10,13.1,8.7,18.2,,,32.0,11.5,,,
2010-10-11,14.9,13.0,16.4,,,55.0,22.1,,,
