time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,humidity_mean,humidity_min,humidity_max
2019-04-03,3.2,0.7,6.4,,,77.0,4.3,22.2,1006.4,,83.5,64.0,100.0
2019-04-04,0.2,-1.4,2.5,,,239.0,5.6,25.9,998.2,,78.91666666666667,58.0,100.0
2019-04-05,2.0,-5.8,9.7,,,243.0,4.9,20.4,1002.2,,48.625,21.0,73.0
2019-04-06,3.4,0.5,8.0,,,78.0,6.3,29.6,1004.5,,70.41666666666667,46.0,90.0
2019-04-07,2.1,0.0,4.9,,,91.0,3.6,14.8,1007.2,,83.04166666666667,68.0,96.0
2019-04-08,4.8,-0.6,11.7,,,274.0,4.1,22.2,1009.9,,60.416666666666664,31.0,88.0
2019-04-09,5.5,-0.2,12.6,,,298.0,4.5,22.2,1008.4,,58.208333333333336,30.0,78.0
2019-04-10,5.7,2.4,10.1,,,9.0,3.7,22.2,1007.0,,68.29166666666667,41.0,90.0
2019-04-11,5.8,2.5,10.6,,,47.0,4.0,20.4,1008.7,,72.375,45.0,87.0
2019-04-12,6.4,3.0,11.0,,,49.0,4.1,22.2,1012.2,,67.0,45.0,89.0
2019-04-13,5.3,-0.4,11.9,,,281.0,5.4,29.6,1013.6,,49.625,29.0,76.0
2019-04-14,2.6,-2.3,8.3,,,297.0,5.5,31.5,1014.5,,41.958333333333336,14.0,65.0
2019-04-15,4.2,-1.5,10.6,,,40.0,4.9,27.8,1019.9,,52.041666666666664,32.0,70.0
2019-04-16,5.8,3.8,8.9,,,56.0,3.8,18.5,1020.3,,64.45833333333333,53.0,82.0
2019-04-17,8.2,3.2,15.8,,,317.0,4.0,22.2,1020.6,,57.375,28.0,85.0
2019-04-18,9.2,5.6,14.1,,,46.0,5.3,25.9,1023.0,,57.0,40.0,71.0
2019-04-19,9.5,7.0,13.2,,,47.0,5.7,27.8,1028.5,,52.875,36.0,67.0
2019-04-20,8.9,4.0,14.2,,,36.0,6.1,33.3,1027.4,,47.375,29.0,68.0
2019-04-21,8.9,5.1,12.4,,,47.0,6.6,31.5,1021.5,,45.958333333333336,33.0,56.0
2019-04-22,9.3,6.7,13.3,,,61.0,8.4,35.2,1012.1,,46.041666666666664,34.0,66.0
2019-04-23,7.5,5.3,11.3,,,70.0,6.9,24.1,1004.2,,70.66666666666667,53.0,92.0
2019-04-24,5.7,3.2,6.8,,,84.0,7.0,31.5,1009.8,,84.91666666666667,76.0,94.0
2019-04-25,7.4,2.8,13.4,,,50.0,8.8,27.8,1014.5,,68.54166666666667,46.0,88.0
2019-04-26,6.5,3.9,10.5,,,309.0,6.8,24.1,1015.6,,74.66666666666667,50.0,98.0
2019-04-27,6.8,0.3,13.0,,,284.0,13.3,35.2,1020.1,,60.041666666666664,34.0,88.0
2019-04-28,6.4,3.2,9.4,,,282.0,15.4,42.6,1019.7,,45.458333333333336,32.0,61.0
2019-04-29,6.5,1.9,12.3,,,280.0,15.4,37.0,1018.4,,41.875,26.0,55.0
2019-04-30,8.9,0.9,16.3,,,275.0,12.1,29.6,1015.0,,47.75,27.0,70.0
2019-05-01,10.4,3.1,17.2,,,269.0,8.2,25.9,1013.6,,53.041666666666664,28.0,77.0
2019-05-02,9.3,5.3,13.6,,,287.0,6.2,22.2,1012.5,,68.33333333333333,51.0,83.0
2019-05-03,8.4,4.3,13.0,,,281.0,10.7,25.9,1008.9,,66.375,39.0,91.0
2019-05-04,8.4,4.2,13.2,,,280.0,14.2,38.9,1005.9,,56.5,35.0,83.0
2019-05-05,3.6,1.3,6.5,,,288.0,18.9,44.5,1007.9,,46.0,35.0,75.0
2019-05-06,5.6,-0.8,12.1,,,278.0,16.7,38.9,1015.9,,36.958333333333336,22.0,52.0
2019-05-07,7.6,-1.0,15.3,,,72.0,7.7,24.1,1016.5,,44.583333333333336,30.0,62.0
2019-05-08,6.6,4.0,9.8,,,22.0,4.5,16.7,1013.8,,90.79166666666667,73.0,100.0
2019-05-09,6.9,2.5,12.0,,,297.0,7.7,25.9,1008.9,,73.16666666666667,53.0,97.0
2019-05-10,10.5,3.3,17.7,,,270.0,8.6,22.2,1012.4,,61.0,37.0,86.0
2019-05-11,10.1,6.4,14.4,,,292.0,8.6,31.5,1015.7,,63.291666666666664,38.0,82.0
2019-05-12,8.8,5.7,12.5,,,284.0,17.4,42.6,1019.9,,41.208333333333336,31.0,51.0
2019-05-13,10.5,5.1,16.6,,,271.0,11.2,29.6,1020.2,,46.791666666666664,32.0,61.0
2019-05-14,11.9,4.3,18.9,,,271.0,7.9,27.8,1016.3,,53.125,33.0,77.0
2019-05-15,9.9,5.7,14.6,,,270.0,7.3,25.9,1011.9,,51.0,29.0,72.0
2019-05-16,9.2,2.7,15.7,,,152.0,6.6,25.9,1010.3,,59.75,40.0,76.0
2019-05-17,8.8,5.9,11.9,,,274.0,6.9,20.4,1007.9,,72.33333333333333,60.0,86.0
2019-05-18,7.3,3.8,11.0,,,271.0,7.1,18.5,1006.8,,77.5,61.0,93.0
2019-05-19,7.7,4.8,10.3,,,296.0,5.4,16.7,1005.2,,85.29166666666667,72.0,94.0
2019-05-20,9.8,5.7,14.0,,,284.0,10.4,33.3,1006.6,,71.29166666666667,47.0,97.0
2019-05-21,11.8,6.2,17.2,,,282.0,12.1,31.5,1011.4,,55.958333333333336,39.0,77.0
2019-05-22,14.4,9.0,19.9,,,,15.2,38.9,,,46.125,28.0,69.0
2019-05-23,13.5,8.0,18.8,,,292.0,9.2,31.5,,,46.458333333333336,29.0,62.0
2019-05-24,14.1,8.3,20.0,,,297.0,5.2,22.2,,,59.0,38.0,83.0
2019-05-25,12.3,8.0,17.5,,,316.0,5.2,18.5,1015.2,,76.20833333333333,48.0,95.0
2019-05-26,12.0,7.3,16.5,,,326.0,6.3,22.2,1014.7,,66.95833333333333,49.0,95.0
2019-05-27,13.4,8.8,18.1,,,316.0,6.5,22.2,1010.3,,60.333333333333336,43.0,73.0
2019-05-28,11.3,8.0,15.2,,,315.0,9.2,31.5,1007.8,,63.333333333333336,50.0,86.0
2019-05-29,10.8,6.7,15.2,,,314.0,11.0,33.3,1015.3,,43.875,30.0,56.0
2019-05-30,12.6,5.9,19.8,,,315.0,9.2,29.6,1023.1,,42.958333333333336,22.0,60.0
2019-05-31,14.4,5.5,22.1,,,286.0,6.6,24.1,1024.3,,52.375,33.0,77.0
2019-06-01,16.5,8.3,23.8,,,296.0,5.9,22.2,1023.0,,56.083333333333336,37.0,79.0
2019-06-02,17.8,9.9,24.7,,,288.0,5.6,24.1,1021.2,,57.375,35.0,82.0
2019-06-03,18.2,10.8,25.7,,,293.0,6.0,24.1,1020.0,,57.0,32.0,83.0
2019-06-04,17.3,9.9,24.3,,,293.0,5.9,25.9,1016.4,,55.75,34.0,78.0
2019-06-05,17.2,10.8,23.7,,,317.0,5.7,27.8,1011.8,,55.083333333333336,35.0,79.0
2019-06-06,15.4,10.4,19.2,,,312.0,5.6,25.9,1012.0,,56.583333333333336,39.0,69.0
2019-06-07,14.5,8.0,21.8,,,292.0,6.2,31.5,1015.9,,57.166666666666664,29.0,77.0
2019-06-08,16.0,9.8,22.9,,,310.0,6.7,27.8,1022.1,,46.625,23.0,73.0
2019-06-09,14.0,9.7,16.5,,,18.0,5.3,18.5,1023.4,,71.33333333333333,56.0,89.0
2019-06-10,13.7,9.8,17.6,,,354.0,4.7,20.4,1015.4,,82.5,67.0,97.0
2019-06-11,10.4,6.4,13.9,,,5.0,5.4,18.5,1011.3,,87.33333333333333,71.0,100.0
2019-06-12,12.5,8.2,18.5,,,320.0,7.2,29.6,1011.4,,68.04166666666667,42.0,99.0
2019-06-13,13.2,4.2,20.7,,,303.0,6.5,29.6,1016.7,,52.208333333333336,27.0,84.0
2019-06-14,17.4,13.1,21.3,,,332.0,6.5,29.6,1018.1,,55.875,41.0,70.0
2019-06-15,16.5,11.6,22.4,,,296.0,7.0,31.5,1018.2,,63.625,41.0,81.0
2019-06-16,16.1,7.3,24.9,,,317.0,8.1,25.9,1018.7,,53.791666666666664,27.0,90.0
2019-06-17,16.5,10.0,23.3,,,298.0,7.1,24.1,1019.5,,62.833333333333336,40.0,86.0
2019-06-18,16.5,9.7,23.3,,,,8.9,25.9,1019.1,,64.29166666666667,39.0,90.0
2019-06-19,17.3,10.0,24.1,,,,8.7,27.8,1016.8,,54.625,32.0,81.0
2019-06-20,16.8,10.0,22.9,,,,8.3,27.8,1015.9,,55.5,37.0,73.0
2019-06-21,16.3,12.2,21.4,,,,6.9,25.9,1017.8,,72.41666666666667,50.0,97.0
2019-06-22,15.2,12.0,19.4,,,,6.9,20.4,1017.3,,73.16666666666667,55.0,94.0
2019-06-23,16.8,8.6,25.3,,,,8.9,20.4,1017.9,,60.291666666666664,35.0,89.0
2019-06-24,20.3,12.2,28.4,,,,8.9,27.8,1021.7,,56.375,31.0,81.0
2019-06-25,23.1,15.4,30.6,,,,8.6,27.8,1024.8,,52.666666666666664,25.0,81.0
2019-06-26,23.5,16.1,31.5,,,,9.3,25.9,1027.4,,52.75,29.0,74.0
2019-06-27,24.0,15.6,33.0,,,,9.1,25.9,1025.9,,41.666666666666664,18.0,69.0
2019-06-28,24.9,16.3,33.1,,,,9.0,25.9,1022.2,,36.083333333333336,17.0,56.0
2019-06-29,23.4,16.5,28.4,,,,11.7,25.9,1021.9,,48.625,36.0,66.0
2019-06-30,23.2,17.8,29.6,,,,6.6,22.2,,,52.0,35.0,68.0
2019-07-01,22.8,17.9,28.1,,,337.0,9.0,27.8,,,55.583333333333336,40.0,72.0
2019-07-02,19.7,12.7,27.7,,,,9.0,25.9,1020.0,,63.791666666666664,34.0,89.0
2019-07-03,17.1,10.5,24.5,,,,8.6,24.1,1019.8,,72.66666666666667,47.0,92.0
2019-07-04,18.1,11.5,25.1,,,,9.0,24.1,1021.0,,66.95833333333333,40.0,92.0
2019-07-05,20.3,12.6,28.7,,,,9.1,24.1,1020.9,,54.583333333333336,28.0,87.0
2019-07-06,20.7,13.5,28.0,,,,9.4,25.9,1017.8,,54.625,32.0,75.0
2019-07-07,19.9,13.9,25.4,,,,9.4,27.8,1015.3,,51.708333333333336,28.0,76.0
2019-07-08,19.8,12.1,26.9,,,,9.3,25.9,1016.5,,42.916666666666664,25.0,66.0
2019-07-09,17.3,13.4,20.8,,,,7.8,22.2,1015.6,,61.5,46.0,79.0
2019-07-10,18.8,11.5,26.4,,,,9.5,27.8,1014.3,,54.041666666666664,25.0,88.0
2019-07-11,18.1,12.1,22.7,,,,8.8,22.2,1015.9,,57.041666666666664,43.0,76.0
2019-07-12,18.5,10.7,25.6,,,,9.9,27.8,1016.1,,46.291666666666664,26.0,72.0
2019-07-13,19.7,13.9,25.2,,,,10.8,29.6,1015.8,,35.125,21.0,52.0
2019-07-14,17.2,10.2,23.7,,,,9.2,24.1,1013.0,,50.625,33.0,72.0
2019-07-15,13.9,10.9,15.5,,,,6.5,20.4,1013.0,,61.791666666666664,49.0,75.0
2019-07-16,15.7,7.3,24.3,,,,8.4,22.2,1017.1,,56.958333333333336,33.0,84.0
2019-07-17,18.5,11.7,24.7,,,,9.1,24.1,1015.8,,54.291666666666664,34.0,78.0
2019-07-18,19.8,14.6,25.6,,,,8.9,22.2,1014.8,,41.958333333333336,21.0,62.0
2019-07-19,18.6,12.1,24.9,,,,8.6,24.1,1018.4,,54.916666666666664,34.0,73.0
2019-07-20,19.4,12.7,25.8,,,,8.7,25.9,1020.9,,56.375,35.0,80.0
2019-07-21,21.1,14.6,28.4,,,,8.3,22.2,1023.8,,51.0,29.0,73.0
2019-07-22,22.1,14.6,29.9,,,,8.2,22.2,1025.2,,49.666666666666664,28.0,67.0
2019-07-23,22.4,15.0,29.9,,,,8.6,25.9,1023.8,,53.583333333333336,30.0,73.0
2019-07-24,22.2,15.8,29.9,,,,8.4,22.2,1022.5,,58.958333333333336,35.0,79.0
2019-07-25,22.1,16.1,28.7,,,,8.3,25.9,1021.5,,59.375,37.0,77.0
2019-07-26,21.7,15.8,28.1,,,,7.9,27.8,1016.6,,56.041666666666664,33.0,80.0
2019-07-27,17.0,12.6,20.7,,,,5.0,22.2,1007.9,,74.125,54.0,100.0
2019-07-28,15.7,12.4,20.5,,,,7.5,29.6,1004.7,,69.70833333333333,44.0,96.0
2019-07-29,18.3,10.1,26.7,,,,8.8,24.1,1010.7,,52.958333333333336,30.0,78.0
2019-07-30,19.9,12.4,27.6,,,,8.5,25.9,1015.3,,51.708333333333336,23.0,79.0
2019-07-31,19.5,13.2,26.2,,,,8.4,25.9,1017.1,,49.5,26.0,76.0
2019-08-01,18.9,11.6,26.6,,,,8.4,25.9,1017.9,,47.875,23.0,71.0
2019-08-02,19.1,14.3,24.7,,,,8.4,27.8,1016.1,,53.791666666666664,32.0,74.0
2019-08-03,19.1,12.3,27.1,,,,9.3,25.9,1016.6,,41.416666666666664,23.0,59.0
2019-08-04,19.6,11.7,27.6,,,,8.8,24.1,1017.3,,44.333333333333336,22.0,69.0
2019-08-05,20.3,12.6,27.4,,,,8.1,24.1,1018.9,,45.458333333333336,29.0,61.0
2019-08-06,20.6,15.3,26.0,,,,7.8,25.9,1018.1,,56.541666666666664,39.0,76.0
2019-08-07,19.0,15.4,21.9,,,,5.7,20.4,1015.7,,62.0,54.0,75.0
2019-08-08,19.7,12.7,27.7,,,,7.6,22.2,1015.4,,52.625,28.0,76.0
2019-08-09,21.1,13.4,28.9,,,,8.3,24.1,1018.1,,55.375,32.0,76.0
2019-08-10,22.1,16.3,29.1,,,,8.5,27.8,1019.3,,57.791666666666664,35.0,82.0
2019-08-11,21.2,14.9,28.9,,,,7.9,27.8,1018.9,,57.5,33.0,78.0
2019-08-12,19.6,15.4,22.0,,,,7.7,25.9,1016.8,,65.875,55.0,78.0
2019-08-13,15.2,11.6,19.4,,,310.0,8.6,24.1,,,52.958333333333336,38.0,70.0
2019-08-14,16.3,9.1,24.5,,,302.0,10.0,24.1,,,40.166666666666664,19.0,61.0
2019-08-15,17.0,9.7,23.8,,,,9.3,24.1,1018.5,,46.875,29.0,68.0
2019-08-16,17.3,11.5,23.9,,,,9.1,24.1,1019.0,,41.625,23.0,57.0
2019-08-17,18.7,11.6,25.9,,,,7.5,24.1,1019.2,,45.375,26.0,64.0
2019-08-18,19.6,12.2,27.6,,,,8.3,29.6,1018.1,,50.583333333333336,31.0,70.0
2019-08-19,19.4,15.1,24.7,,,,7.6,24.1,1019.8,,64.41666666666667,42.0,81.0
2019-08-20,16.7,14.4,20.7,,,,5.0,20.4,1022.1,,80.16666666666667,66.0,92.0
2019-08-21,16.9,10.4,24.5,,,,7.5,22.2,1021.9,,64.70833333333333,38.0,87.0
2019-08-22,16.6,12.3,21.4,,,,6.6,22.2,1024.3,,73.70833333333333,53.0,92.0
2019-08-23,16.6,10.9,23.7,,,,7.9,22.2,1024.1,,67.45833333333333,41.0,89.0
2019-08-24,17.5,11.9,24.0,,,,8.1,22.2,1022.8,,64.91666666666667,40.0,88.0
2019-08-25,18.2,11.3,26.4,,,,7.5,24.1,1021.6,,52.916666666666664,19.0,79.0
2019-08-26,19.1,12.6,26.2,,,,7.9,25.9,1021.6,,55.458333333333336,29.0,78.0
2019-08-27,18.6,14.0,25.0,,,,6.9,22.2,1021.9,,65.91666666666667,45.0,88.0
2019-08-28,16.2,13.1,20.4,,,,5.5,20.4,1021.9,,78.20833333333333,57.0,92.0
2019-08-29,18.0,12.2,25.7,,,,7.5,22.2,1022.4,,66.0,37.0,86.0
2019-08-30,17.6,11.5,25.6,,,,7.9,20.4,,,70.91666666666667,39.0,95.0
2019-08-31,16.0,10.9,24.0,,,,5.3,24.1,1021.7,,76.45833333333333,41.0,100.0
2019-09-01,16.9,11.1,25.2,,,297.0,7.4,27.8,1017.6,,70.0,40.0,93.0
2019-09-02,17.5,11.0,25.0,,,278.0,12.0,29.6,1017.4,,58.25,34.0,83.0
2019-09-03,17.9,10.4,26.1,,,271.0,9.8,29.6,1021.5,,56.875,27.0,78.0
2019-09-04,18.0,11.1,25.2,,,339.0,7.2,31.5,1020.4,,60.458333333333336,39.0,83.0
2019-09-05,16.8,11.5,22.0,,,279.0,13.0,40.8,1016.2,,45.791666666666664,31.0,63.0
2019-09-06,12.7,7.8,17.4,,,279.0,13.3,33.3,1017.4,,54.25,40.0,68.0
2019-09-07,12.9,7.1,19.5,,,277.0,11.5,31.5,1017.8,,54.0,30.0,77.0
2019-09-08,11.5,7.6,16.2,,,280.0,14.4,37.0,1014.7,,49.541666666666664,30.0,69.0
2019-09-09,10.7,3.8,18.6,,,280.0,10.4,27.8,1015.0,,46.416666666666664,19.0,66.0
2019-09-10,9.6,7.3,12.9,,,292.0,5.1,14.8,1017.4,,71.04166666666667,47.0,86.0
2019-09-11,13.4,7.5,21.1,,,259.0,7.5,25.9,1023.6,,63.0,38.0,86.0
2019-09-12,15.9,8.4,24.6,,,247.0,7.4,27.8,1029.7,,54.458333333333336,31.0,72.0
2019-09-13,17.3,10.0,26.4,,,284.0,6.4,29.6,1031.8,,57.958333333333336,29.0,77.0
2019-09-14,18.1,11.9,26.3,,,255.0,5.7,27.8,1030.1,,62.291666666666664,32.0,81.0
2019-09-15,18.4,12.9,25.9,,,257.0,6.1,27.8,1027.4,,63.166666666666664,37.0,85.0
2019-09-16,18.5,12.1,27.2,,,268.0,6.4,29.6,1022.8,,56.083333333333336,30.0,77.0
2019-09-17,18.3,12.0,26.9,,,265.0,7.5,25.9,1019.5,,49.625,24.0,69.0
2019-09-18,16.6,11.4,24.8,,,287.0,7.2,25.9,1017.2,,61.0,33.0,88.0
2019-09-19,14.8,9.9,21.7,,,358.0,5.9,25.9,1019.2,,72.875,43.0,92.0
2019-09-20,15.3,11.5,19.7,,,241.0,6.0,24.1,1022.5,,65.95833333333333,48.0,80.0
2019-09-21,13.4,10.3,18.3,,,256.0,5.9,20.4,1021.8,,64.83333333333333,47.0,81.0
2019-09-22,12.9,10.8,16.1,,,262.0,5.2,16.7,1017.7,,74.16666666666667,59.0,97.0
2019-09-23,13.1,9.0,18.2,,,275.0,8.6,29.6,1015.5,,64.58333333333333,36.0,94.0
2019-09-24,10.7,5.2,16.3,,,25.0,5.2,22.2,1015.8,,68.5,50.0,86.0
2019-09-25,12.7,9.7,17.7,,,280.0,6.1,25.9,1013.7,,68.04166666666667,44.0,90.0
2019-09-26,13.4,9.3,19.9,,,277.0,6.2,20.4,1017.9,,70.83333333333333,47.0,86.0
2019-09-27,14.2,9.7,21.1,,,349.0,5.2,25.9,1019.0,,62.708333333333336,33.0,89.0
2019-09-28,13.5,9.3,19.4,,,282.0,4.8,22.2,1020.0,,55.791666666666664,38.0,68.0
2019-09-29,12.5,6.1,21.1,,,62.0,5.0,25.9,1017.7,,54.375,26.0,79.0
2019-09-30,14.3,9.8,20.8,,,288.0,6.2,25.9,1016.2,,55.083333333333336,34.0,69.0
2019-10-01,13.4,7.4,21.6,,,28.0,4.9,24.1,1012.7,,58.541666666666664,36.0,81.0
2019-10-02,12.5,8.9,17.3,,,279.0,10.0,37.0,1009.5,,60.291666666666664,38.0,83.0
2019-10-03,10.9,6.9,18.7,,,273.0,13.4,38.9,1013.3,,37.25,14.0,62.0
2019-10-04,8.9,3.2,15.8,,,259.0,5.2,24.1,1013.3,,57.125,33.0,76.0
2019-10-05,11.5,6.7,17.5,,,279.0,12.4,33.3,1012.6,,54.208333333333336,30.0,78.0
2019-10-06,10.2,5.0,16.6,,,268.0,7.2,24.1,1013.3,,63.083333333333336,40.0,89.0
2019-10-07,10.5,6.1,15.8,,,274.0,13.0,37.0,1014.3,,49.708333333333336,26.0,81.0
2019-10-08,9.6,3.2,18.0,,,275.0,4.5,20.4,1017.5,,60.041666666666664,33.0,75.0
2019-10-09,10.2,7.1,13.5,,,25.0,4.4,22.2,1017.0,,75.20833333333333,63.0,87.0
2019-10-10,8.8,3.5,16.4,,,280.0,12.0,31.5,1019.3,,51.791666666666664,26.0,77.0
2019-10-11,9.0,3.3,17.4,,,252.0,4.7,20.4,1022.1,,53.208333333333336,28.0,75.0
2019-10-12,10.4,5.2,17.2,,,187.0,4.2,16.7,1022.4,,67.45833333333333,44.0,85.0
2019-10-13,12.3,7.7,19.4,,,237.0,3.9,20.4,1022.1,,70.41666666666667,41.0,87.0
2019-10-14,11.9,7.6,17.1,,,246.0,5.5,16.7,1020.0,,66.95833333333333,45.0,81.0
2019-10-15,9.8,5.9,12.1,,,285.0,5.2,20.4,1014.4,,81.70833333333333,70.0,92.0
2019-10-16,7.3,2.9,13.3,,,259.0,6.3,20.4,1017.2,,69.79166666666667,42.0,90.0
2019-10-17,8.7,3.9,14.5,,,224.0,3.9,16.7,1018.6,,74.0,51.0,88.0
2019-10-18,10.4,8.0,12.7,,,270.0,4.1,13.0,1017.7,,81.58333333333333,69.0,93.0
2019-10-19,10.6,8.5,13.8,,,258.0,4.0,14.8,1013.6,,86.83333333333333,60.0,100.0
2019-10-20,11.4,8.5,15.1,,,335.0,5.1,18.5,1013.9,,79.875,53.0,91.0
2019-10-21,9.8,8.2,10.9,,,291.0,4.8,14.8,1020.8,,92.33333333333333,88.0,99.0
2019-10-22,11.4,8.0,15.3,,,272.0,6.4,18.5,1022.7,,81.95833333333333,64.0,98.0
2019-10-23,12.7,10.3,16.7,,,276.0,8.0,25.9,1018.5,,69.54166666666667,53.0,89.0
2019-10-24,9.0,6.6,11.7,,,280.0,6.6,22.2,1015.4,,86.33333333333333,75.0,97.0
2019-10-25,10.2,6.1,16.1,,,269.0,7.2,24.1,1020.9,,72.20833333333333,50.0,90.0
2019-10-26,10.3,6.5,18.0,,,254.0,5.1,14.8,1024.7,,69.41666666666667,42.0,85.0
2019-10-27,10.1,5.9,16.8,,,274.0,3.4,14.8,1023.2,,70.45833333333333,45.0,83.0
2019-10-28,11.3,7.2,16.7,,,277.0,3.8,14.8,1017.8,,70.79166666666667,49.0,82.0
2019-10-29,11.0,8.0,15.6,,,266.0,4.7,16.7,1016.4,,78.83333333333333,62.0,88.0
2019-10-30,9.7,5.9,16.5,,,270.0,4.8,18.5,1019.1,,74.33333333333333,48.0,89.0
2019-10-31,8.7,7.1,11.2,,,276.0,3.6,11.1,1017.7,,82.83333333333333,73.0,96.0
2019-11-01,7.7,4.6,10.5,,,310.0,4.4,13.0,1015.3,,82.5,67.0,95.0
2019-11-02,8.6,7.4,10.3,,,30.0,3.2,11.1,1006.1,,89.45833333333333,79.0,95.0
2019-11-03,5.8,3.8,7.9,,,281.0,5.1,16.7,996.2,,90.79166666666667,76.0,97.0
2019-11-04,4.7,3.0,6.5,,,298.0,4.8,18.5,1001.6,,89.41666666666667,81.0,100.0
2019-11-05,5.1,2.9,7.2,,,283.0,3.9,14.8,1000.7,,85.58333333333333,69.0,94.0
2019-11-06,4.5,2.4,8.4,,,281.0,7.8,24.1,1005.6,,71.70833333333333,46.0,89.0
2019-11-07,2.8,0.4,5.5,,,277.0,4.8,13.0,,,77.79166666666667,69.0,85.0
2019-11-08,2.4,-0.7,5.3,,,274.0,6.6,16.7,,,82.375,67.0,91.0
2019-11-09,-0.3,-3.3,5.0,,,276.0,9.0,24.1,1010.8,,70.0,44.0,89.0
2019-11-10,0.3,-3.9,4.5,,,277.0,4.9,18.5,1012.0,,70.70833333333333,47.0,87.0
2019-11-11,2.6,0.5,5.3,,,276.0,7.3,20.4,1013.3,,66.75,53.0,79.0
2019-11-12,2.2,-1.2,6.3,,,279.0,14.8,35.2,1006.4,,48.708333333333336,24.0,86.0
2019-11-13,1.2,-2.2,6.0,,,278.0,14.9,35.2,1004.3,,40.208333333333336,25.0,60.0
2019-11-14,-1.3,-4.5,1.6,,,275.0,5.1,14.8,1005.2,,69.70833333333333,50.0,90.0
2019-11-15,-0.1,-1.6,2.3,,,263.0,3.6,13.0,1002.1,,82.875,67.0,98.0
2019-11-16,-0.4,-1.9,3.3,,,270.0,4.9,13.0,1010.6,,80.66666666666667,61.0,92.0
2019-11-17,-1.0,-3.4,2.8,,,277.0,7.8,18.5,1006.7,,73.375,55.0,83.0
2019-11-18,-2.4,-6.3,1.5,,,277.0,5.1,18.5,1013.4,,71.75,58.0,83.0
2019-11-19,1.8,-1.0,4.9,,,281.0,6.2,16.7,1015.1,,79.5,67.0,88.0
2019-11-20,4.0,1.3,7.8,,,275.0,3.8,11.1,1013.8,,74.54166666666667,60.0,86.0
2019-11-21,3.3,1.3,5.8,,,273.0,4.2,13.0,1011.2,,79.375,66.0,94.0
2019-11-22,3.2,1.5,5.7,,,272.0,5.3,13.0,1009.8,,81.875,68.0,92.0
2019-11-23,4.0,2.9,5.3,,,274.0,5.7,14.8,1001.7,,80.125,62.0,91.0
2019-11-24,3.9,2.5,5.1,,,280.0,5.0,16.7,1006.5,,89.66666666666667,85.0,98.0
2019-11-25,5.1,2.6,9.2,,,276.0,4.4,13.0,1011.2,,84.29166666666667,65.0,97.0
2019-11-26,3.6,1.0,8.6,,,272.0,2.8,11.1,1009.2,,80.29166666666667,59.0,94.0
2019-11-27,3.0,1.6,5.1,,,306.0,3.5,13.0,1005.5,,85.95833333333333,76.0,94.0
2019-11-28,2.7,1.9,4.1,,,310.0,3.4,13.0,1008.7,,89.66666666666667,82.0,96.0
2019-11-29,2.6,1.0,5.5,,,286.0,5.5,18.5,1014.9,,85.83333333333333,73.0,95.0
2019-11-30,0.5,-1.9,2.9,,,270.0,5.6,20.4,1019.3,,75.625,64.0,88.0
2019-12-01,1.5,0.3,3.1,,,278.0,5.6,14.8,1018.7,,85.20833333333333,61.0,99.0
2019-12-02,-0.4,-2.6,2.7,,,279.0,7.2,22.2,1016.9,,83.41666666666667,73.0,94.0
2019-12-03,-1.4,-3.4,2.6,,,278.0,4.3,14.8,1023.6,,78.04166666666667,67.0,89.0
2019-12-04,-1.4,-4.7,2.6,,,276.0,5.7,13.0,1021.4,,67.54166666666667,58.0,79.0
2019-12-05,-0.3,-3.2,3.7,,,276.0,4.5,14.8,1023.0,,62.75,50.0,70.0
2019-12-06,-0.9,-3.0,2.9,,,276.0,2.2,7.4,1021.8,,67.33333333333333,53.0,73.0
2019-12-07,-0.1,-2.8,4.4,,,281.0,5.5,18.5,1020.4,,71.79166666666667,59.0,81.0
2019-12-08,-0.6,-3.5,4.9,,,331.0,2.4,11.1,1016.6,,64.625,46.0,76.0
2019-12-09,0.3,-2.0,1.8,,,294.0,4.2,18.5,1013.8,,79.125,68.0,90.0
2019-12-10,-0.1,-3.6,2.2,,,280.0,11.2,31.5,1021.6,,49.375,35.0,61.0
2019-12-11,-1.5,-5.0,2.3,,,340.0,2.7,13.0,1014.5,,62.583333333333336,45.0,81.0
2019-12-12,-1.9,-4.4,-0.2,,,280.0,6.0,20.4,1008.4,,72.58333333333333,55.0,91.0
2019-12-13,-2.7,-5.5,0.4,,,353.0,3.5,20.4,994.9,,87.91666666666667,63.0,100.0
2019-12-14,2.1,-1.2,5.9,,,316.0,4.8,18.5,1007.5,,88.70833333333333,74.0,100.0
2019-12-15,1.6,-0.3,4.4,,,281.0,2.7,13.0,1012.5,,86.41666666666667,76.0,93.0
2019-12-16,2.7,-1.0,6.3,,,289.0,4.0,14.8,1017.5,,75.625,59.0,92.0
2019-12-17,5.2,4.0,7.4,,,274.0,7.2,20.4,1016.0,,72.625,61.0,85.0
2019-12-18,4.7,2.9,6.9,,,277.0,6.3,16.7,1021.4,,83.08333333333333,74.0,92.0
2019-12-19,4.9,3.3,6.3,,,275.0,6.5,18.5,1019.4,,77.08333333333333,69.0,83.0
2019-12-20,2.7,1.3,4.4,,,274.0,4.1,11.1,1003.6,,92.45833333333333,80.0,100.0
2019-12-21,1.3,0.3,2.5,,,299.0,3.1,13.0,997.9,,93.58333333333333,84.0,100.0
